id,member_id,applicationType,score,month
70198,5849,경찰직공무원(남),20,10
70199,5849,경찰직공무원(남),35,11
70200,5850,경찰직공무원(남),47,12
70201,5850,소방직공무원(여),29,1
70202,5850,소방직공무원(여),19,2
70203,5850,소방직공무원(여),24,3
70204,5850,소방직공무원(여),18,4
70205,5850,소방직공무원(여),9,5
70206,5850,소방직공무원(여),17,6
70207,5850,소방직공무원(여),22,7
70208,5850,소방직공무원(여),20,8
70209,5850,소방직공무원(여),32,9
70210,5850,소방직공무원(여),45,10
70211,5850,소방직공무원(여),15,11
70212,5851,소방직공무원(여),6,12
70213,5851,경호직공무원(여),25,1
70214,5851,경호직공무원(여),47,2
70215,5851,경호직공무원(여),37,3
70216,5851,경호직공무원(여),28,4
70217,5851,경호직공무원(여),30,5
70218,5851,경호직공무원(여),28,6
70219,5851,경호직공무원(여),15,7
70220,5851,경호직공무원(여),20,8
70221,5851,경호직공무원(여),16,9
70222,5851,경호직공무원(여),8,10
70223,5851,경호직공무원(여),45,11
70224,5852,경호직공무원(여),42,12
70225,5852,경호직공무원(여),31,1
70226,5852,경호직공무원(여),43,2
70227,5852,경호직공무원(여),9,3
70228,5852,경호직공무원(여),15,4
70229,5852,경호직공무원(여),26,5
70230,5852,경호직공무원(여),21,6
70231,5852,경호직공무원(여),40,7
70232,5852,경호직공무원(여),8,8
70233,5852,경호직공무원(여),23,9
70234,5852,경호직공무원(여),9,10
70235,5852,경호직공무원(여),37,11
70236,5853,경호직공무원(여),5,12
70237,5853,경찰직공무원(남),20,1
70238,5853,경찰직공무원(남),42,2
70239,5853,경찰직공무원(남),24,3
70240,5853,경찰직공무원(남),9,4
70241,5853,경찰직공무원(남),5,5
70242,5853,경찰직공무원(남),14,6
70243,5853,경찰직공무원(남),19,7
70244,5853,경찰직공무원(남),49,8
70245,5853,경찰직공무원(남),13,9
70246,5853,경찰직공무원(남),16,10
70247,5853,경찰직공무원(남),22,11
70248,5854,경찰직공무원(남),26,12
70249,5854,소방직공무원(여),15,1
70250,5854,소방직공무원(여),32,2
70251,5854,소방직공무원(여),31,3
70252,5854,소방직공무원(여),32,4
70253,5854,소방직공무원(여),19,5
70254,5854,소방직공무원(여),14,6
70255,5854,소방직공무원(여),33,7
70256,5854,소방직공무원(여),26,8
70257,5854,소방직공무원(여),27,9
70258,5854,소방직공무원(여),34,10
70259,5854,소방직공무원(여),48,11
70260,5855,소방직공무원(여),22,12
70261,5855,경찰직공무원(남),36,1
70262,5855,경찰직공무원(남),47,2
70263,5855,경찰직공무원(남),29,3
70264,5855,경찰직공무원(남),38,4
70265,5855,경찰직공무원(남),11,5
70266,5855,경찰직공무원(남),9,6
70267,5855,경찰직공무원(남),31,7
70268,5855,경찰직공무원(남),11,8
70269,5855,경찰직공무원(남),45,9
70270,5855,경찰직공무원(남),32,10
70271,5855,경찰직공무원(남),22,11
70272,5856,경찰직공무원(남),25,12
70273,5856,경호직공무원(남),44,1
70274,5856,경호직공무원(남),42,2
70275,5856,경호직공무원(남),21,3
70276,5856,경호직공무원(남),23,4
70277,5856,경호직공무원(남),12,5
70278,5856,경호직공무원(남),10,6
70279,5856,경호직공무원(남),10,7
70280,5856,경호직공무원(남),9,8
70281,5856,경호직공무원(남),13,9
70282,5856,경호직공무원(남),30,10
70283,5856,경호직공무원(남),49,11
70284,5857,경호직공무원(남),8,12
70285,5857,경찰직공무원(여),27,1
70286,5857,경찰직공무원(여),6,2
70287,5857,경찰직공무원(여),16,3
70288,5857,경찰직공무원(여),23,4
70289,5857,경찰직공무원(여),15,5
70290,5857,경찰직공무원(여),24,6
70291,5857,경찰직공무원(여),34,7
70292,5857,경찰직공무원(여),24,8
70293,5857,경찰직공무원(여),41,9
70294,5857,경찰직공무원(여),14,10
70295,5857,경찰직공무원(여),13,11
70296,5858,경찰직공무원(여),48,12
70297,5858,소방직공무원(여),13,1
70298,5858,소방직공무원(여),6,2
70299,5858,소방직공무원(여),20,3
70300,5858,소방직공무원(여),17,4
70301,5858,소방직공무원(여),28,5
70302,5858,소방직공무원(여),10,6
70303,5858,소방직공무원(여),35,7
70304,5858,소방직공무원(여),9,8
70305,5858,소방직공무원(여),9,9
70306,5858,소방직공무원(여),41,10
70307,5858,소방직공무원(여),33,11
70308,5859,소방직공무원(여),15,12
70309,5859,경호직공무원(남),37,1
70310,5859,경호직공무원(남),25,2
70311,5859,경호직공무원(남),21,3
70312,5859,경호직공무원(남),14,4
70313,5859,경호직공무원(남),35,5
70314,5859,경호직공무원(남),14,6
70315,5859,경호직공무원(남),9,7
70316,5859,경호직공무원(남),36,8
70317,5859,경호직공무원(남),14,9
70318,5859,경호직공무원(남),37,10
70319,5859,경호직공무원(남),28,11
70320,5860,경호직공무원(남),7,12
70321,5860,소방직공무원(남),37,1
70322,5860,소방직공무원(남),44,2
70323,5860,소방직공무원(남),5,3
70324,5860,소방직공무원(남),42,4
70325,5860,소방직공무원(남),6,5
70326,5860,소방직공무원(남),33,6
70327,5860,소방직공무원(남),44,7
70328,5860,소방직공무원(남),29,8
70329,5860,소방직공무원(남),6,9
70330,5860,소방직공무원(남),41,10
70331,5860,소방직공무원(남),15,11
70332,5861,소방직공무원(남),19,12
70333,5861,경호직공무원(남),49,1
70334,5861,경호직공무원(남),32,2
70335,5861,경호직공무원(남),48,3
70336,5861,경호직공무원(남),6,4
70337,5861,경호직공무원(남),35,5
70338,5861,경호직공무원(남),19,6
70339,5861,경호직공무원(남),9,7
70340,5861,경호직공무원(남),9,8
70341,5861,경호직공무원(남),37,9
70342,5861,경호직공무원(남),35,10
70343,5861,경호직공무원(남),22,11
70344,5862,경호직공무원(남),9,12
70345,5862,소방직공무원(남),24,1
70346,5862,소방직공무원(남),48,2
70347,5862,소방직공무원(남),22,3
70348,5862,소방직공무원(남),7,4
70349,5862,소방직공무원(남),5,5
70350,5862,소방직공무원(남),47,6
70351,5862,소방직공무원(남),10,7
70352,5862,소방직공무원(남),24,8
70353,5862,소방직공무원(남),27,9
70354,5862,소방직공무원(남),12,10
70355,5862,소방직공무원(남),49,11
70356,5863,소방직공무원(남),25,12
70357,5863,경호직공무원(남),13,1
70358,5863,경호직공무원(남),31,2
70359,5863,경호직공무원(남),37,3
70360,5863,경호직공무원(남),47,4
70361,5863,경호직공무원(남),46,5
70362,5863,경호직공무원(남),12,6
70363,5863,경호직공무원(남),35,7
70364,5863,경호직공무원(남),11,8
70365,5863,경호직공무원(남),41,9
70366,5863,경호직공무원(남),10,10
70367,5863,경호직공무원(남),35,11
70368,5864,경호직공무원(남),36,12
70369,5864,경호직공무원(남),26,1
70370,5864,경호직공무원(남),41,2
70371,5864,경호직공무원(남),18,3
70372,5864,경호직공무원(남),46,4
70373,5864,경호직공무원(남),18,5
70374,5864,경호직공무원(남),31,6
70375,5864,경호직공무원(남),7,7
70376,5864,경호직공무원(남),9,8
70377,5864,경호직공무원(남),42,9
70378,5864,경호직공무원(남),27,10
70379,5864,경호직공무원(남),44,11
70380,5865,경호직공무원(남),13,12
70381,5865,경호직공무원(여),32,1
70382,5865,경호직공무원(여),32,2
70383,5865,경호직공무원(여),23,3
70384,5865,경호직공무원(여),47,4
70385,5865,경호직공무원(여),29,5
70386,5865,경호직공무원(여),36,6
70387,5865,경호직공무원(여),16,7
70388,5865,경호직공무원(여),8,8
70389,5865,경호직공무원(여),10,9
70390,5865,경호직공무원(여),44,10
70391,5865,경호직공무원(여),35,11
70392,5866,경호직공무원(여),8,12
70393,5866,소방직공무원(여),12,1
70394,5866,소방직공무원(여),36,2
70395,5866,소방직공무원(여),6,3
70396,5866,소방직공무원(여),19,4
70397,5866,소방직공무원(여),34,5
70398,5866,소방직공무원(여),49,6
70399,5866,소방직공무원(여),49,7
70400,5866,소방직공무원(여),33,8
70401,5866,소방직공무원(여),35,9
70402,5866,소방직공무원(여),33,10
70403,5866,소방직공무원(여),15,11
70404,5867,소방직공무원(여),38,12
70405,5867,경찰직공무원(여),37,1
70406,5867,경찰직공무원(여),19,2
70407,5867,경찰직공무원(여),45,3
70408,5867,경찰직공무원(여),46,4
70409,5867,경찰직공무원(여),35,5
70410,5867,경찰직공무원(여),25,6
70411,5867,경찰직공무원(여),44,7
70412,5867,경찰직공무원(여),20,8
70413,5867,경찰직공무원(여),31,9
70414,5867,경찰직공무원(여),47,10
70415,5867,경찰직공무원(여),41,11
70416,5868,경찰직공무원(여),33,12
70417,5868,소방직공무원(남),27,1
70418,5868,소방직공무원(남),46,2
70419,5868,소방직공무원(남),37,3
70420,5868,소방직공무원(남),19,4
70421,5868,소방직공무원(남),19,5
70422,5868,소방직공무원(남),34,6
70423,5868,소방직공무원(남),28,7
70424,5868,소방직공무원(남),35,8
70425,5868,소방직공무원(남),33,9
70426,5868,소방직공무원(남),33,10
70427,5868,소방직공무원(남),7,11
70428,5869,소방직공무원(남),14,12
70429,5869,소방직공무원(남),28,1
70430,5869,소방직공무원(남),43,2
70431,5869,소방직공무원(남),48,3
70432,5869,소방직공무원(남),42,4
70433,5869,소방직공무원(남),25,5
70434,5869,소방직공무원(남),30,6
70435,5869,소방직공무원(남),43,7
70436,5869,소방직공무원(남),49,8
70437,5869,소방직공무원(남),29,9
70438,5869,소방직공무원(남),9,10
70439,5869,소방직공무원(남),42,11
70440,5870,소방직공무원(남),22,12
70441,5870,경호직공무원(여),20,1
70442,5870,경호직공무원(여),40,2
70443,5870,경호직공무원(여),22,3
70444,5870,경호직공무원(여),49,4
70445,5870,경호직공무원(여),33,5
70446,5870,경호직공무원(여),35,6
70447,5870,경호직공무원(여),37,7
70448,5870,경호직공무원(여),42,8
70449,5870,경호직공무원(여),34,9
70450,5870,경호직공무원(여),37,10
70451,5870,경호직공무원(여),28,11
70452,5871,경호직공무원(여),24,12
70453,5871,경호직공무원(남),42,1
70454,5871,경호직공무원(남),34,2
70455,5871,경호직공무원(남),39,3
70456,5871,경호직공무원(남),43,4
70457,5871,경호직공무원(남),14,5
70458,5871,경호직공무원(남),34,6
70459,5871,경호직공무원(남),10,7
70460,5871,경호직공무원(남),23,8
70461,5871,경호직공무원(남),6,9
70462,5871,경호직공무원(남),26,10
70463,5871,경호직공무원(남),34,11
70464,5872,경호직공무원(남),44,12
70465,5872,소방직공무원(여),30,1
70466,5872,소방직공무원(여),44,2
70467,5872,소방직공무원(여),39,3
70468,5872,소방직공무원(여),14,4
70469,5872,소방직공무원(여),34,5
70470,5872,소방직공무원(여),18,6
70471,5872,소방직공무원(여),23,7
70472,5872,소방직공무원(여),40,8
70473,5872,소방직공무원(여),27,9
70474,5872,소방직공무원(여),30,10
70475,5872,소방직공무원(여),24,11
70476,5873,소방직공무원(여),27,12
70477,5873,경호직공무원(여),42,1
70478,5873,경호직공무원(여),15,2
70479,5873,경호직공무원(여),41,3
70480,5873,경호직공무원(여),10,4
70481,5873,경호직공무원(여),29,5
70482,5873,경호직공무원(여),14,6
70483,5873,경호직공무원(여),39,7
70484,5873,경호직공무원(여),13,8
70485,5873,경호직공무원(여),35,9
70486,5873,경호직공무원(여),30,10
70487,5873,경호직공무원(여),36,11
70488,5874,경호직공무원(여),47,12
70489,5874,경호직공무원(여),27,1
70490,5874,경호직공무원(여),17,2
70491,5874,경호직공무원(여),29,3
70492,5874,경호직공무원(여),24,4
70493,5874,경호직공무원(여),40,5
70494,5874,경호직공무원(여),10,6
70495,5874,경호직공무원(여),33,7
70496,5874,경호직공무원(여),35,8
70497,5874,경호직공무원(여),12,9
70498,5874,경호직공무원(여),22,10
70499,5874,경호직공무원(여),31,11
70500,5875,경호직공무원(여),41,12
70501,5875,경호직공무원(여),42,1
70502,5875,경호직공무원(여),18,2
70503,5875,경호직공무원(여),29,3
70504,5875,경호직공무원(여),29,4
70505,5875,경호직공무원(여),17,5
70506,5875,경호직공무원(여),26,6
70507,5875,경호직공무원(여),19,7
70508,5875,경호직공무원(여),43,8
70509,5875,경호직공무원(여),49,9
70510,5875,경호직공무원(여),40,10
70511,5875,경호직공무원(여),41,11
70512,5876,경호직공무원(여),24,12
70513,5876,경호직공무원(여),28,1
70514,5876,경호직공무원(여),23,2
70515,5876,경호직공무원(여),29,3
70516,5876,경호직공무원(여),34,4
70517,5876,경호직공무원(여),43,5
70518,5876,경호직공무원(여),38,6
70519,5876,경호직공무원(여),22,7
70520,5876,경호직공무원(여),30,8
70521,5876,경호직공무원(여),24,9
70522,5876,경호직공무원(여),11,10
70523,5876,경호직공무원(여),13,11
70524,5877,경호직공무원(여),29,12
70525,5877,경찰직공무원(여),46,1
70526,5877,경찰직공무원(여),49,2
70527,5877,경찰직공무원(여),20,3
70528,5877,경찰직공무원(여),41,4
70529,5877,경찰직공무원(여),46,5
70530,5877,경찰직공무원(여),31,6
70531,5877,경찰직공무원(여),34,7
70532,5877,경찰직공무원(여),9,8
70533,5877,경찰직공무원(여),33,9
70534,5877,경찰직공무원(여),24,10
70535,5877,경찰직공무원(여),47,11
70536,5878,경찰직공무원(여),36,12
70537,5878,경찰직공무원(여),38,1
70538,5878,경찰직공무원(여),5,2
70539,5878,경찰직공무원(여),20,3
70540,5878,경찰직공무원(여),36,4
70541,5878,경찰직공무원(여),33,5
70542,5878,경찰직공무원(여),27,6
70543,5878,경찰직공무원(여),6,7
70544,5878,경찰직공무원(여),10,8
70545,5878,경찰직공무원(여),45,9
70546,5878,경찰직공무원(여),19,10
70547,5878,경찰직공무원(여),13,11
70548,5879,경찰직공무원(여),45,12
70549,5879,경호직공무원(남),37,1
70550,5879,경호직공무원(남),11,2
70551,5879,경호직공무원(남),19,3
70552,5879,경호직공무원(남),33,4
70553,5879,경호직공무원(남),39,5
70554,5879,경호직공무원(남),14,6
70555,5879,경호직공무원(남),42,7
70556,5879,경호직공무원(남),9,8
70557,5879,경호직공무원(남),31,9
70558,5879,경호직공무원(남),19,10
70559,5879,경호직공무원(남),26,11
70560,5880,경호직공무원(남),37,12
70561,5880,경호직공무원(여),40,1
70562,5880,경호직공무원(여),43,2
70563,5880,경호직공무원(여),17,3
70564,5880,경호직공무원(여),31,4
70565,5880,경호직공무원(여),11,5
70566,5880,경호직공무원(여),42,6
70567,5880,경호직공무원(여),37,7
70568,5880,경호직공무원(여),23,8
70569,5880,경호직공무원(여),12,9
70570,5880,경호직공무원(여),13,10
70571,5880,경호직공무원(여),11,11
70572,5881,경호직공무원(여),30,12
70573,5881,소방직공무원(남),49,1
70574,5881,소방직공무원(남),12,2
70575,5881,소방직공무원(남),44,3
70576,5881,소방직공무원(남),19,4
70577,5881,소방직공무원(남),13,5
70578,5881,소방직공무원(남),10,6
70579,5881,소방직공무원(남),29,7
70580,5881,소방직공무원(남),46,8
70581,5881,소방직공무원(남),30,9
70582,5881,소방직공무원(남),5,10
70583,5881,소방직공무원(남),30,11
70584,5882,소방직공무원(남),12,12
70585,5882,경호직공무원(여),42,1
70586,5882,경호직공무원(여),31,2
70587,5882,경호직공무원(여),8,3
70588,5882,경호직공무원(여),48,4
70589,5882,경호직공무원(여),5,5
70590,5882,경호직공무원(여),36,6
70591,5882,경호직공무원(여),23,7
70592,5882,경호직공무원(여),49,8
70593,5882,경호직공무원(여),19,9
70594,5882,경호직공무원(여),40,10
70595,5882,경호직공무원(여),45,11
70596,5883,경호직공무원(여),40,12
